ID,ID_nm,CODE,SD_nm_rev,ADD,SGG_cd_rev,SGG_nm_rev,HEMD_cd,HEMD_cd2,HEMD_nm,BEMD_cd,BEMD_nm,WGS_X_rev,WGS_Y_rev,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020
735141,,A,전북,전북 정읍시 조곡천 1길 7 ,35040,정읍시,4518057000,3504057,연지동,4518010500,연지동,126.8459002,35.5684657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
735141,,A,전북,전북 정읍시 중앙로 73,35040,정읍시,4518057000,3504057,연지동,4518010500,연지동,126.8491896,35.5706332,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
735142,,A,전북,전북 정읍시 신태인중앙로 14,35040,정읍시,4518025000,3504011,신태인읍,4518025021,신태인읍 신태인리,126.886714,35.6880843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735151,,A,전북,전북 남원시 비석길 72 ,35050,남원시,4519052000,3505052,죽항동,4519010300,죽항동,127.384526,35.4075127,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
735151,,A,전북,전북 남원시 하정동 192-4,35050,남원시,4519052000,3505052,죽항동,4519010200,하정동,127.379336,35.4080721,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
735161,,A,전북,전북 고창군 고창읍 월곡공원1길 36,35370,고창군,4579025000,3537011,고창읍,4579025023,고창읍 월곡리,126.7127605,35.4380945,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
735162,,A,전북,전북 고창군 심원면 심원로 211,35370,고창군,4579039000,3537039,심원면,4579039028,심원면 월산리,126.5509947,35.5242009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735171,,A,전북,전북 부안군 행안면 변산로 16 ,35380,부안군,4580033000,3538033,행안면,4580033021,행안면 역리,126.7193256,35.7297356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735171,,A,전북,전북 부안군 부안읍 수정길 9-8부안군 수도사업소 옥상,35380,부안군,4580025000,3538011,부안읍,4580025024,부안읍 봉덕리,126.73421,35.72412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
735172,,C,전북,전북 부안군 변산면 새만금로 470 ,35380,부안군,4580036000,3538036,변산면,4580036026,변산면 대항리,126.5290829,35.7305794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
735181,,A,전북,전북 김제시 요촌중길 50 ,35060,김제시,4521051000,3506051,요촌동,4521010100,요촌동,126.8914033,35.8049266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
735191,,A,전북,전북 완주군 고산면 고산로 69-13,35310,완주군,4571036000,3531036,고산면,4571036021,고산면 읍내리,127.2053433,35.9764147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735192,,A,전북,전북 완주군 봉동읍 삼봉로 933,35310,완주군,4571025300,3531012,봉동읍,4571025328,봉동읍 장기리,127.1658679,35.9417356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
735201,,A,전북,전북 진안군 진안읍 진무로 1189,35320,진안군,4572025000,3532011,진안읍,4572025021,진안읍 군상리,127.4348933,35.797308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735351,,C,전북,전북 임실군 운암면 청운로 630-10,35350,임실군,4575032000,3535032,운암면,4575032022,운암면 선거리,127.1862409,35.610488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735361,,A,전북,전북 임실군 임실읍 봉황로 144,35350,임실군,4575025000,3535011,임실읍,4575025022,임실읍 이도리,127.279261,35.6134509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735371,,A,전북,전북 무주군 무주읍 향학로 49,35330,무주군,4573025000,3533011,무주읍,4573025021,무주읍 읍내리,127.662049,36.0087009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735381,,A,전북,전북 순창군 순창읍 경천로 33 ,35360,순창군,4577025000,3536011,순창읍,4577025021,순창읍 순화리,127.137354,35.3745246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735391,,A,전북,전북 장수군 장수읍 호비로 10,35340,장수군,4574025000,3534011,장수읍,4574025021,장수읍 장수리,127.5212548,35.6476991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735520,,A,충남,충남 서천군 서천읍 서천로 14번길 20 ,34340,서천군,4477025300,3434012,서천읍,4477025321,서천읍 군사리,126.698364,36.0763402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735521,,A,충남,충남 서천군 서면 서인로 761 ,34340,서천군,4477041000,3434041,서면,4477041026,서면 신합리,126.5494261,36.1529449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735522,,A,충남,충남 서천군 장항읍 장산로 297 ,34340,서천군,4477025000,3434011,장항읍,4477025024,장항읍 신창리,126.6930489,36.0083654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
735601,,A,경북,경북 청송군 청송읍 금월로230 ,37330,청송군,4775025000,3733011,청송읍,4775025023,청송읍 금곡리,129.0560955,36.429297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
735901,,C,전북,전북 군산시 서해로 194 ,35020,군산시,4513071000,3502072,소룡동,4513014600,소룡동,126.5873309,35.9747316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823611,,A,인천,인천 중구 서해대로 471 ,23010,중구,2811054000,2301054,신흥동,2811012700,신흥동2가,126.6350288,37.4681845,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
823611,,A,인천,인천 중구 신흥동 3가 7,23010,중구,2811054000,2301054,신흥동,2811012800,신흥동3가,126.6357423,37.4650032,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
823612,,B,인천,인천 중구 항동7가 1-110,23010,중구,2811053000,2301053,신포동,2811011800,항동7가,126.6312765,37.4607077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
823613,,A,인천,인천 중구 하늘중앙로 132 ,23010,중구,2811062200,2301066,영종1동,2811014500,중산동,126.5637787,37.4947307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823621,,A,인천,인천 동구 금곡로 67 ,23020,동구,2814059000,2302059,송림2동,2814010700,송림동,126.6431167,37.4735217,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
823621,,A,인천,인천 동구 석수로 90,23020,동구,2814051000,2302051,만석동,2814010100,만석동,126.6258962,37.4829365,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
823631,,A,인천,인천 남동구 구월말로 7 ,23050,남동구,2820052200,2305054,구월4동,2820010100,구월동,126.7240269,37.4496268,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
823631,,A,인천,인천 남동구 선수촌공원로 104,23050,남동구,2820051000,2305051,구월1동,2820010100,구월동,126.7124878,37.4476545,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
823632,,A,인천,인천 미추홀구 독정안길26 ,23090,미추홀구,2817753000,2309054,숭의4동,2817710100,숭의동,126.6573629,37.4595203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
823632,,A,인천,인천 남구 독정이로 95 ,23090,미추홀구,2817751000,2309052,숭의2동,2817710100,숭의동,126.6503284,37.4635128,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
823632,,A,인천,인천 남구 숭의동 129-7,23090,미추홀구,2817752000,2309075,숭의1.3동,2817710100,숭의동,126.6478366,37.4656738,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
823633,,B,인천,인천 남구 주안6동 1587 석바위 삼거리,23090,미추홀구,2817767000,2309070,주안6동,2817710500,주안동,126.6911064,37.4579977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823634,,B,인천,인천 부평구 부평대로88번길 19 부평동초등학교 옥상,23060,부평구,2823754000,2306054,부평4동,2823710100,부평동,126.7236575,37.4999363,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
823634,,B,인천,인천 부평구 부평3동 186-218 ,23060,부평구,2823753000,2306053,부평3동,2823710200,십정동,126.7062052,37.4830234,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
823636,,B,인천,인천 남동구 구월동 1544 도로변,23050,남동구,2820051000,2305051,구월1동,2820010100,구월동,126.7068,37.4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823637,,A,인천,인천 미추홀구 구월남로 27 ,23090,미추홀구,2817765000,2309068,주안4동,2817710500,주안동,126.69289,37.4555306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823641,,A,인천,인천 부평구 부평대로 88번길 19 ,23060,부평구,2823754000,2306054,부평4동,2823710100,부평동,126.7236575,37.4999363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823651,,A,인천,인천 서구 심곡로 98,23080,서구,2826053000,2308053,연희동,2826010700,심곡동,126.6809303,37.5404812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
823651,,A,인천,인천 서구 서곶로 307,23080,서구,2826053000,2308053,연희동,2826010700,심곡동,126.6758713,37.5450198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
823652,,A,인천,인천 서구 검단로 502번길 15,23080,서구,2826068000,2308080,검단동,2826011300,마전동,126.66144,37.60204,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823653,,B,인천,인천 서구 석남동 660-2,23080,서구,2826056000,2308059,석남2동,2826011000,석남동,126.64794,37.50353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823661,,A,인천,인천 계양구 장기서로 8,23070,계양구,2824571000,2307063,계양1동,2824512300,장기동,126.7342547,37.5768803,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
823662,,A,인천,인천 계양구 계양산로134번길 18 ,23070,계양구,2824561200,2307054,계산2동,2824510200,계산동,126.7301253,37.5460482,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823671,,A,인천,인천 남동구 은봉로 82,23050,남동구,2820070000,2305073,논현2동,2820011000,논현동,126.6993611,37.4094692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
823671,,A,인천,인천 남동구 남동대로 217,23050,남동구,2820071000,2305074,논현고잔동,2820011100,고잔동,126.6971484,37.4048315,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
823671,,A,인천,인천 남동구 논현동 445,23050,남동구,2820070000,2305073,논현2동,2820011000,논현동,126.697,37.408,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
823672,,A,인천,인천 남동구 서창동 681 ,23050,남동구,2820065500,2305076,서창2동,2820010500,서창동,126.7459831,37.4274531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823681,,A,인천,인천 서구 거북로 116,23080,서구,2826056000,2308059,석남2동,2826011000,석남동,126.6745875,37.5024683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823691,,A,인천,인천 강화군 송해면 전망대로 29,23310,강화군,2871039000,2331039,송해면,2871039021,송해면 솔정리,126.4632634,37.764688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
823701,,A,인천,인천 연수구 원인재로 115 ,23040,연수구,2818579500,2304059,동춘3동,2818510500,동춘동,126.6782956,37.4100735,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
823701,,A,인천,인천 연수구 송도동 7-50,23040,연수구,2818582000,2304064,송도1동,2818510600,송도동,126.654686,37.3823797,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
823702,,A,인천,인천 중구 영종대로 85 ,23010,중구,2811062800,2301064,운서동,2811014700,운서동,126.4886634,37.4956135,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
823703,,B,인천,인천 동구 송현동 119 송현변전소 정문 앞,23020,동구,2814055500,2302055,송현1.2동,2814010300,송현동,126.6358415,37.4806911,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
823704,,A,인천,인천 남동구 청능대로 611번길 15,23050,남동구,2820069000,2305072,논현1동,2820011000,논현동,126.7264652,37.4024388,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
823705,,A,인천,인천 서구 크리스탈로 130,23080,서구,2826053700,2308078,청라2동,2826012200,청라동,126.6361,37.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
823706,,A,인천,인천 연수구 갯벌로 12,23040,연수구,2818582000,2304064,송도1동,2818510600,송도동,126.6546784,37.3821724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
823707,,A,인천,인천 연수구 센트럴로 350,23040,연수구,2818583000,2304066,송도2동,2818510600,송도동,126.6328109,37.4055827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823801,,A,인천,인천 서구 고산후로 121번길 7 ,23080,서구,2826070000,2308087,원당동,2826011500,원당동,126.6987073,37.5944419,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
823802,,A,인천,인천 강화군 길상면 강화동로 15-1 ,23310,강화군,2871033000,2331033,길상면,2871033021,길상면 온수리,126.4912395,37.640481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
823803,,A,인천,인천 부평구 삼산동 443-1,23060,부평구,2823764800,2306072,삼산2동,2823710500,삼산동,126.7362818,37.5131639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
823901,,C,인천,인천 서구 오류동 경인항,23080,서구,2826072000,2308084,오류왕길동,2826011900,오류동,126.59512,37.56646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823902,,C,인천,인천 중구 항동7가 1-48 ,23010,중구,2811053000,2301053,신포동,2811011800,항동7가,126.6269,37.46159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
831151,,A,경기,경기 부천시 경인옛로 73 ,31050,부천시,4119075000,3105093,소사본동,4119011000,소사본동,126.7999512,37.4800483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831152,,A,경기,경기 부천시 삼작로 109 ,31050,부천시,4119083000,3105096,오정동,4119012300,삼정동,126.7734902,37.520413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
831152,,A,경기,경기 부천시 삼작로 114 ,31050,부천시,4119083000,3105096,오정동,4119012400,내동,126.773679,37.5199374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
831153,,A,경기,경기 부천시 심중로 121 ,31050,부천시,4119074200,3105090,신중동,4119010800,중동,126.7701006,37.4939686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831154,,A,경기,경기 부천시 오정동 129,31050,부천시,4119083000,3105096,오정동,4119011700,오정동,126.7960487,37.5280516,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
831154,,A,경기,경기 부천시 원종동 290,31050,부천시,4119083000,3105096,오정동,4119012000,원종동,126.809196388889,37.5237197222222,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
831155,,B,경기,경기 부천시 송내대로 262 계남공원사거리,31050,부천시,4119074200,3105090,신중동,4119010800,중동,126.759,37.5057,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831481,,C,인천,인천 강화군 삼산면 석모리 산 347-4  ,23310,강화군,2871041000,2331041,삼산면,2871041021,삼산면 석모리,126.2717268,37.7100588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831491,,C,인천,인천 옹진군 덕적면 진리 산 35-4,23320,옹진군,2872035000,2332035,덕적면,2872035022,덕적면 진리,126.14927,37.23304,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831492,,D,인천,인천 옹진군 백령면 연화리 산 241-2,23320,옹진군,2872033000,2332033,백령면,2872033024,백령면 연화리,124.6310045,37.9650604,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
831493,,A,인천,인천 옹진군 영흥면 영흥로251번길 90,23320,옹진군,2872036000,2332037,영흥면,2872036022,영흥면 내리,126.4835669,37.2560123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
831494,,D,인천,인천 인천 옹진군 연평면 연평로137번길 58,23320,옹진군,2872038000,2332032,연평면,2872038021,연평면 연평리,125.7008791,37.661731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
831495,,D,인천,인천 옹진군 덕적면 울도리 85,23320,옹진군,2872035000,2332035,덕적면,2872035025,덕적면 울도리,125.9956111,37.0251124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
